anio,caso,medio,link,fase_produccion,objetivo,pais,categoria,fecha,fase
2024.0,Grupos periodísticos africanos desarrollan herramientas con IA para investigar y verificar.,"FactCheckAfrica, CJID, Dataphyte",https://gijn.org/stories/africa-journalism-building-ai-investigations-fact-checking/,Distribución,,"Nigeria, Kenia",Sin categoría,2024-10-01,Distribución
2024.0,Un chatbot cuenta la historia de una mujer encarcelada en Paraguay.,El Surti,https://latamjournalismreview.org/articles/chatbot-tells-story-of-woman-imprisoned-for-drug-trafficking-in-paraguay/,,,Paraguay,Sin categoría,2024-09-30,Sin fase
2024.0,SFChronicle presenta una herramienta con IA para responder preguntas sobre Kamala Harris.,San Francisco Chronicle | Hearst,https://getcoai.com/news/sfchronicle-unveils-ai-tool-to-answer-your-kamala-harris-questions/,,,Estados Unidos,Sin categoría,2024-09-24,Sin fase
2024.0,Radio-Canada apuesta por la formación en IA entre sus profesionales.,Radio-Canada,https://journalists.org/resources/case-study-building-ai-literacy-at-canadas-national-public-broadcaster-radio-canada/,,,Canadá,Sin categoría,2024-09-24,Sin fase
2024.0,Transformando los flujos de trabajo con IA en Zamaneh Media.,Zamaneh Media,https://journalists.org/resources/case-study-transforming-workflows-with-ai-at-zamaneh-media/,Producción,,Países Bajos,Sin categoría,2024-09-20,Producción
2024.0,Verificación con IA en Der Spiegel: un estudio de caso.,Der Spiegel,https://journalists.org/resources/case-study-enhancing-fact-checking-with-ai-at-der-spiegel/,Previa,,Alemania,Sin categoría,2024-09-03,Previa
2024.0,Cuatro maneras interesantes de aplicar la IA generativa en los medios.,"The New York Times, Dagbladet, Washington Post, Stuff Group",https://www.inma.org/blogs/Generative-AI-Initiative/post.cfm/news-companies-are-using-genai-in-these-4-interesting-ways,,,"Estados Unidos, Nueva Zelanda, Dinamarca",Sin categoría,2024-09-02,Sin fase
2024.0,El grupo Times of India combina IA y retroalimentación humana para mejorar el ambiente laboral.,The Times of India,https://www.inma.org/blogs/media-leaders/post.cfm/at-times-group-ai-offers-real-time-employee-feedback-but-human-touch-is-essential,,,India,Sin categoría,2024-09-02,Sin fase
2024.0,Hearst crea una herramienta con IA dentro de Slack para ayudar con la producción digital.,Hearst Newspapers,https://journalists.org/resources/case-study-how-hearst-newspapers-built-an-ai-powered-slack-based-tool-to-help-with-digital-content-production/,Producción,,Estados Unidos,Sin categoría,2024-08-27,Producción
2024.0,Djinn: una interfaz de periodismo de datos con IA.,iTromsø,https://journalists.org/resources/case-study-djinn-an-ai-powered-data-journalism-interface/,Previa,,Noruega,Sin categoría,2024-08-20,Previa
2024.0,Nueva herramienta de The Washington Post para analizar grandes volúmenes de datos con IA.,The Washington Post,https://www.axios.com/2024/08/20/washington-post-ai-tool-data,Previa,,Estados Unidos,Sin categoría,2024-08-20,Previa
2024.0,Operación Retuit: información contra la persecución a periodistas en Venezuela.,Connectas,https://www.connectas.org/operacion-retuit-information-against-persecution-of-journalists-in-venezuela-using-ai/,Distribución,,Venezuela,Sin categoría,2024-08-13,Distribución
2024.0,"Conoce a NAT, la presentadora con IA que ofrece noticias suaves en México.",Grupo Fórmula,https://reutersinstitute.politics.ox.ac.uk/news/meet-nat-ai-generated-presenter-offering-soft-news-mexican-audiences,Distribución,,México,Sin categoría,2024-08-09,Distribución
2024.0,The Jersey Bee automatiza boletines locales con IA.,Jersey Bee,https://www.youtube.com/watch?v=b6xZiMTphD0,Distribución,,Estados Unidos,Sin categoría,2024-07-30,Distribución
2024.0,"Qué ha aprendido el Financial Times después de dos meses con AskFT, su herramienta con IA.",Financial Times,https://www.ftstrategies.com/en-gb/insights/what-has-the-ft-learned-about-launching-its-own-generative-ai-tool,,,Reino Unido,Sin categoría,2024-06-11,Sin fase
2024.0,La radiotelevisión pública noruega llega al público joven con resúmenes con IA.,Norwegian Broadcasting Corporation (NRK),https://reutersinstitute.politics.ox.ac.uk/news/how-norways-public-broadcaster-uses-ai-generated-summaries-reach-younger-audiences,,,Noruega,Sin categoría,2024-06-04,Sin fase
2024.0,Por qué ChatGPT 3.5 confunde el lugar de nacimiento de Erdogan y cómo evitar errores similares.,Teyit,https://en.teyit.org/teyitpedia/why-does-chatgpt-35-misidentify-president-erdogans-birthplace-and-how-can-we-overcome-such-errors,,,Turquía,Sin categoría,2024-05-24,Sin fase
2024.0,La IA impulsa las capacidades editoriales de Forbes.,Forbes,https://newsinitiative.withgoogle.com/es-mx/resources/stories/ai-is-boosting-forbes-publishing-capabilities,Distribución,,República Checa,Sin categoría,2024-05-07,Distribución
2024.0,Rede Gazeta experimenta con IA generativa para crear su asistente informativo.,Rede Gazeta,https://www.inma.org/blogs/Generative-AI-Initiative/post.cfm/rede-gazeta-experiments-with-genai-to-create-its-own-news-assistant,,,Brasil,Sin categoría,2024-04-22,Sin fase
2024.0,Un periodista entrena un modelo con sus guiones para hacer vídeos virales verticales con IA.,Sophia Smith Galer,https://reutersinstitute.politics.ox.ac.uk/news/i-trained-ai-model-my-own-scripts-and-created-chatbot-help-journalists-make-viral-vertical,,,Reino Unido,Sin categoría,2024-04-16,Sin fase
2024.0,IA en el periodismo local: dos medios brasileños ofrecen servicios útiles con IA generativa.,Agência Tatu / Farolete,https://latamjournalismreview.org/articles/ai-in-local-journalism-how-two-brazilian-media-outlets-are-using-generative-ai-to-provide-services-to-their-audiences/,,,Brasil,Sin categoría,2024-04-03,Sin fase
2024.0,Cuestión Pública crea una herramienta con IA para mejorar la cobertura de investigación en Colombia.,Cuestión Pública,https://latamjournalismreview.org/articles/cuestion-publica-of-colombia-creates-ai-tool-to-improve-daily-coverage-with-investigative-journalism/,Previa,,Colombia,Sin categoría,2024-04-02,Previa
2024.0,Hearst construye fidelidad con contenidos locales generados por IA.,Hearst Newspapers,https://www.inma.org/blogs/Generative-AI-Initiative/post.cfm/hearst-newspapers-leverages-ai-to-build-local-content-reader-loyalty,Producción,,Estados Unidos,Sin categoría,2024-03-24,Producción
2024.0,Automatización para ampliar las newsletters hiperlocales.,Tamedia,https://www.innovate-local.org/tamedia,Distribución,,Suiza,Sin categoría,2024-03-20,Distribución
2024.0,,,,,,,Sin categoría,,Sin fase
2024.0,Un mapa de historias para Nueva York creado con IA.,The City NYC,https://www.thecity.nyc/2024/02/29/chatgpt-map-stories-nyc/,,,Estados Unidos,Sin categoría,2024-02-29,Sin fase
2024.0,Reach reutiliza artículos en múltiples webs gracias a la IA.,Reach,https://pressgazette.co.uk/publishers/nationals/reach-ai-guten/,Producción,,Estados Unidos,Sin categoría,2024-02-22,Producción
2024.0,Gina Chua de Semafor explica el formato “Signals” patrocinado por Microsoft.,Semafor,https://pressgazette.co.uk/publishers/digital-journalism/semafor-microsoft-signals-ai/,,,Estados Unidos,Sin categoría,2024-02-09,Sin fase
2024.0,GPT personalizado para leer informes de auditoría y potenciar el periodismo fiscalizador.,Generative AI Newsroom,https://generative-ai-newsroom.com/teaching-a-custom-gpt-to-read-audit-reports-and-support-watchdog-journalism-1e124196ca15,Previa,,Filipinas,Sin categoría,2024-01-30,Previa
2024.0,Esta organización brasileña responde preguntas con un bot tipo ChatGPT.,Aos Fatos,https://www.niemanlab.org/2024/01/this-brazilian-fact-checking-org-uses-a-chatgpt-esque-bot-to-answer-reader-questions/,Previa,,Brasil,Sin categoría,2024-01-09,Previa
2024.0,Cobertura de fútbol base como si fuera la Champions: el caso de Stavanger Aftenblad.,Stavanger Aftenblad,https://www.innovate-local.org/stavanger-aftenblad,Producción,,Noruega,Sin categoría,2024-01-07,Producción
2023.0,Uno de los diarios más antiguos del mundo se reinventa con IA.,Berrow’s Worcester Journal,https://www.theguardian.com/technology/2023/dec/28/how-one-of-the-worlds-oldest-newspapers-is-using-ai-to-reinvent-journalism,Producción,IA Responsable,Reino Unido,Sin categoría,2023-12-28,Producción
2023.0,Quispe Chequea: verificación con IA en lenguas indígenas.,Ojo Público,https://ojo-publico.com/4879/quispe-chequea-inteligencia-artificial-contra-la-desinformacion,Distribución,,Perú,Sin categoría,2023-12-22,Distribución
2023.0,Investigación del NYT sobre el uso de bombas destructivas en Gaza.,New York Times,https://www.nytimes.com/2023/12/21/world/middleeast/israel-gaza-bomb-investigation.html,Previa,,Estados Unidos,Sin categoría,2023-12-21,Previa
2023.0,"UalterAI de Clarín: herramienta que resume, reorganiza y reformula noticias en seis formatos alternativos para mejorar la interacción con los lectores",Clarín,https://wan-ifra.org/2024/01/clarin-introduces-ai-assistant-ualterai-to-increase-engagement-on-its-news-site/,Distribución,Participación,Argentina,Texto,2023-12-16,Distribución
2023.0,Newsquest utiliza IA y 7 redactores asistidos con ChatGPT.,Newsquest,https://pressgazette.co.uk/publishers/regional-newspapers/newsquest-ai-assisted-reporters/,Previa,,Estados Unidos,Sin categoría,2023-12-15,Previa
2023.0,"Archivo automático de audio en 3Cat con etiquetado, transcripción, timecode y funciones de accesibilidad",3Cat,https://www.youtube.com/watch?v=I1HhZfk07n0,Previa,Eficiencia producción,España,Accesibilidad,2023-12-01,Previa
2023.0,Transcripción automática en directo de ruedas de prensa en 3Cat,3Cat,https://www.youtube.com/watch?v=I1HhZfk07n0,Distribución,Mejorar contenidos,España,Accesibilidad,2023-12-01,Distribución
2023.0,"Subtitulado en directo de informativos en español con proyecto para ampliarlo a catalán, euskera y gallego",RTVE,https://www.youtube.com/watch?v=I1HhZfk07n0,Distribución,Mejorar contenidos,España,Accesibilidad,2023-12-01,Distribución
2023.0,"Coloración y mejora documental imágenes de cámara de 1922 en RTVE (upscaling, coloreado, alta definición)",RTVE,https://www.youtube.com/watch?v=I1HhZfk07n0,Producción,Mejorar contenidos,España,Video,2023-12-01,Producción
2023.0,Agência Pública publica reportajes narrados con IA (en desuso).,Agência Publica,https://apublica.org/2023/10/agencia-publica-lanca-leitura-de-reportagens-por-inteligencia-artificial/,Distribución,,Brasil,Sin categoría,2023-10-26,Distribución
2023.0,Redacción automatizada de incidentes de seguridad pública.,Brainerd Dispatch (Minessota),https://www.ap.org/assets/files/ap-local-ai-brainerd-dispatch-oct-2023.pdf,Previa,,Estados Unidos,Sin categoría,2023-10-10,Previa
2023.0,Traducción automática de alertas meteorológicas al español.,El Vocero de Puerto Rico,https://www.ap.org/assets/files/ap-local-ai-el-vocero-oct-2023.pdf,Producción,,Estados Unidos,Sin categoría,2023-10-10,Producción
2023.0,Transcripción automática de vídeos y resumen como esqueleto de reportaje.,KSAT-TV,https://www.ap.org/assets/files/ap-local-ai-ksat-oct-2023.pdf,Producción,,Estados Unidos,Sin categoría,2023-10-10,Producción
2023.0,La herramienta Minutes añade detección de palabras clave y alertas para periodistas.,Michigan Radio,https://www.ap.org/assets/files/ap-local-ai-michigan-radio-oct-2023.pdf,Previa,,Estados Unidos,Sin categoría,2023-10-10,Previa
2023.0,Los resúmenes con IA aumentan la audiencia de Daily Maverick.,Daily Maverick,https://wan-ifra.org/2023/09/ai-use-cases-how-genai-summaries-are-boosting-daily-mavericks-readership/,,,Sudáfrica,Sin categoría,2023-09-29,Sin fase
2023.0,Herramientas con IA contra los deepfakes.,IJnet,https://ijnet.org/en/story/ai-tools-combating-deepfakes,Previa,,Global,Sin categoría,2023-09-12,Previa
2023.0,Herramientas de IA para seguir la desinformación.,IJnet,https://ijnet.org/en/story/tracking-disinformation-these-ai-tools-can-help,Previa,,Global,Sin categoría,2023-07-26,Previa
2023.0,Reuters añade IA para facilitar el descubrimiento de vídeos de archivo.,Reuters,https://www.reutersagency.com/en/media-center/reuters-launches-ai-powered-discoverability-features-for-video-library-on-reuters-connect-accelerating-discovery-editing-and-publishing/,Producción,,Global,Sin categoría,2023-07-10,Producción
2023.0,Investigación del WSJ sobre cables con plomo ocultos en EE. UU.,The Wall Street Journal,https://www.wsj.com/articles/lead-cables-investigation-att-methodology-1703dbb0,Previa,,Estados Unidos,Sin categoría,2023-07-09,Previa
2023.0,Descifrando la burocracia.,The Marshall Project,https://generative-ai-newsroom.com/decoding-bureaucracy-5b0c1411171,,,Estados Unidos,Sin categoría,2023-07-06,Sin fase
2023.0,Modelo de reconocimiento de imágenes inclusivo desarrollado por periodistas de tres países.,"Grupo Octubre, El Surti, GMA Network",https://latamjournalismreview.org/articles/journalists-from-argentina-paraguay-and-the-philippines-develop-image-recognition-model-to-make-artificial-intelligence-more-inclusive/,,,"Argentina, Paraguay y Filipinas",Sin categoría,2023-01-23,Sin fase
2022.0,Predicciones del Mundial: ¿cuántos partidos acertó la IA?,Al Jazeera,https://www.aljazeera.com/news/2022/12/19/world-cup-predictions-did-our-ai,,,Global,Sin categoría,2022-12-19,Sin fase
2022.0,The Toronto Star analiza qué noticias locales debe automatizar.,The Toronto Star,https://www.niemanlab.org/2022/11/what-types-of-local-news-stories-should-be-automated-the-toronto-star-is-figuring-it-out/,Producción,,Canadá,Sin categoría,2022-11-03,Producción
2022.0,Amazon Mining Watch.,Pulitzer Center´s Rainforest Investigations Network and Earthrise Media,https://amazonminingwatch.org/,Previa,,Brasil,Sin categoría,2022-04-12,Previa
2022.0,La minería ilegal construye bases aéreas en la selva.,ArmandoInfo,https://armando.info/la-mineria-ilegal-monto-sus-bases-aereas-en-la-selva/,Previa,,Venezuela,Sin categoría,2022-01-30,Previa
2022.0,Visión por computador para controlar la transparencia electoral.,La Nación,https://blogs.lanacion.com.ar/projects/data/elections-data/computer-vision-to-monitor-elections-transparency/,Previa,,Argentina,Sin categoría,2022-01-13,Previa
2021.0,"Trap, barrio, drogas y lujo: cómo suena y de qué hablan los centennials.",La Nación,https://blogs.lanacion.com.ar/projects/data/yeah-neighborhood-drugs-and-luxury-this-is-how-trap-music-sounds-on-playlists-and-what-centennials-talk-about/,Producción,,Argentina,Sin categoría,2021-12-26,Producción
2021.0,Oriel: facilitar la búsqueda de buenas imágenes para periodistas.,BBC,https://bbcnewslabs.co.uk/projects/oriel/,Producción,,Reino Unido,Sin categoría,2021-11-30,Producción
2021.0,Aprender a entender citas con aprendizaje automático.,The Guardian,https://www.theguardian.com/info/2021/nov/25/talking-sense-using-machine-learning-to-understand-quotes,Producción,,Reino Unido,Sin categoría,2021-11-25,Producción
2021.0,Cómo la IA está ayudando a las redacciones.,Singapore Press Holdings,https://business-of-data.com/articles/how-ai-is-helping-out-in-the-newsroom-ashish-verma/,,,Singapur,Sin categoría,2021-11-22,Sin fase
2021.0,Marco para apps conversacionales con IA.,ABC,https://developers.digital.abc.net.au/2021/11/03/a-framework-for-conversational-apps/,,,Australia,Sin categoría,2021-11-03,Sin fase
2021.0,Hyperdraft: generación automática de lenguaje para la app ABC Emergency.,ABC,https://developers.digital.abc.net.au/2021/06/10/hyperdraft-the-natural-language-generation-tool-powering-the-abc-emergency-voice-app/,,,Australia,Sin categoría,2021-06-10,Sin fase
2021.0,La automatización es esencial para las redacciones locales.,Bärgslagsbladet (Bonnier News Local),https://www.unitedrobots.ai/for-newsrooms/cases/for-a-local-newsroom-automation-is-necessary,Producción,,Suecia,Sin categoría,2021-05-25,Producción
2021.0,Soy periodista local: ¿qué puede hacer la IA por mí?,Bergens Tidende,https://www.journalism.co.uk/news/i-am-a-local-journalist-what-can-ai-do-for-me-/s2/a814870/,Producción,,Noruega,Sin categoría,2021-04-19,Producción
2021.0,Agregación de alertas de emergencia.,ABC,https://developers.digital.abc.net.au/2021/04/09/aggregating-emergency-alerts/,,,Australia,Sin categoría,2021-04-09,Sin fase
2021.0,Cómo calculamos el tamaño del problema de los pozos abandonados en el suroeste.,Grist and The Texas Observer,https://grist.org/energy/scale-of-texas-new-mexico-abandoned-oil-wells,Previa,,Estados Unidos,Sin categoría,2021-04-05,Previa
2021.0,Textos inmobiliarios automatizados impulsan suscripciones en Noruega.,Bergens Tidende (Schibsted),https://www.unitedrobots.ai/for-newsrooms/cases/automated-home-sales-texts-drive-subscription-sales,Producción,,Noruega,Sin categoría,2021-04-01,Producción
2021.0,Predicción de temas tendencia en el FT con IA.,Financial Times,https://medium.com/ft-product-technology/predicting-ft-trending-topics-7eda85ece727,Previa,,Reino Unido,Sin categoría,2021-03-29,Previa
2021.0,Modelo automático de temas para el WSJ.,The Wall Street Journal,https://medium.com/the-wall-street-journal/staying-on-topic-building-an-automated-topic-model-of-wsj-news-coverage-d4dc4369f71b,,,Estados Unidos,Sin categoría,2021-03-26,Sin fase
2021.0,Sanoma utiliza la tecnología para gestionar suscripciones.,Helsingin Sanomat,https://newsinitiative.withgoogle.com/assets/static/docs/cs_gni_sanoma.pdf,Distribución,,Finlandia,Sin categoría,2021-03-23,Distribución
2021.0,El WSJ automatiza noticias con IA de Narrativa.,The Wall Street Journal,https://www.narrativa.com/the-wall-street-journal-uses-narrativas-ai-for-its-news-automation/,Producción,,Estados Unidos,Sin categoría,2021-01-20,Producción
2021.0,Recomendamos artículos con ayuda de la IA y los lectores.,The New York Times,https://open.nytimes.com/we-recommend-articles-with-a-little-help-from-our-friends-machine-learning-and-reader-input-e17e85d6cf04,Distribución,,Estados Unidos,Sin categoría,2021-01-14,Distribución
2021.0,Trib Total Media aplica IA para mejorar la cobertura hiperlocal de la COVID-19.,Trib Total Media,https://wan-ifra.org/2021/01/covid-19-usas-trib-total-media-boosts-ai-backed-hyperlocal-journalism/,Producción,,Estados Unidos,Sin categoría,2021-01-12,Producción
2021.0,Nine optimiza las imágenes con un proyecto de IA.,Nine,https://www.gxpress.net/nine-improves-its-image-at-scale-with-ai-project-cms-13007,Producción,,Australia,Sin categoría,2021-01-11,Producción
2020.0,Yle News Lab visualiza el poder de las redes sociales.,Yle News,https://newslab.yle.fi/blog/TczBhQQosX8TzGNuQm8aI,,,Finlandia,Sin categoría,2020-12-01,Sin fase
2020.0,NZME incrementa la interacción con un motor personalizado de recomendación.,New Zealand Media and Entertainment (NZME),https://20190322t164649-dot-gweb-news-initiative.appspot.com/assets/static/docs/NZME.pdf,Distribución,,Nueva Zelanda,Sin categoría,2020-11-01,Distribución
2020.0,"Plataforma de personalización con IA para segmentar audiencias, recomendar contenidos y optimizar acciones de paywall mediante content scoring y modelos de propensión",El Confidencial,https://www.youtube.com/live/hgXnam5XdEY?si=CIQA5AKYeGSvPHKc&t=2518,Distribución,Negocio,España,Personalización,2020-11-01,Distribución
2020.0,Lanzamiento de la herramienta de Stanford para analizar noticias de TV por cable.,Brown Institute for Media Innovation,https://brown.stanford.edu/tv-news-analyzer/,,,Estados Unidos,Sin categoría,2020-10-24,Sin fase
2020.0,Ojo Público (Perú) crea herramienta para medir el riesgo de corrupción.,Ojo Público,https://gijn.org/2020/10/19/calculating-corruption-perus-ojo-publico-creates-tool-to-gauge-contracting-risks/,Previa,,Perú,Sin categoría,2020-10-19,Previa
2020.0,Enseñamos al CMS a leer para encontrar fotos de archivo.,The New York Times,https://open.nytimes.com/to-find-photos-in-our-archive-we-taught-the-cms-how-to-read-f9bd5f6703d7,,,Estados Unidos,Sin categoría,2020-10-08,Sin fase
2020.0,Títulos SEO generados con un modelo NLP de última generación.,Axel Springer,https://medium.com/axel-springer-tech/how-we-built-a-cutting-edge-nlp-model-to-generate-seo-titles-ac0fc80a5128,Producción,,Alemania,Sin categoría,2020-09-07,Producción
2020.0,Reuters utiliza IA para descubrir vídeos de archivo de hace 100 años.,Reuters,https://www.reuters.com/article/rpb-lavita-video-archive/reuters-applies-ai-technology-to-100-years-of-archive-video-to-enable-faster-discovery-supported-by-google-dni-idUSKCN2591VO,Previa,,Global,Sin categoría,2020-08-13,Previa
2020.0,Bergens Tidende detecta sesgos y diversifica la cobertura con IA.,Bergens Tidende,https://www.inma.org/blogs/media-leaders/post.cfm/bergens-tidende-uses-ai-to-reveal-newsroom-biases-diversify-coverage,,,Noruega,Sin categoría,2020-08-09,Sin fase
2020.0,"Tú, yo y la máquina.",BBC,https://www.bbc.co.uk/blogs/internet/entries/b2106d78-762c-403a-901a-2e34894c3ac1,,,Reino Unido,Sin categoría,2020-07-20,Sin fase
2020.0,Narrativa visual: pintar datos con una nueva mirada.,BBC,https://bbcnewslabs.co.uk/news/2020/gst-on-social/,,,Reino Unido,Sin categoría,2020-07-10,Sin fase
2020.0,Estimación de posturas 3D en eventos deportivos en directo.,The New York Times,https://rd.nytimes.com/projects/estimating-3d-poses-of-athletes-at-live-sporting-events,,,Estados Unidos,Sin categoría,2020-06-16,Sin fase
2020.0,KPCC se convierte en el helpdesk de Los Ángeles gracias a la IA.,KPCC,https://medium.com/engagement-at-kpcc/how-kpcc-embraced-its-role-as-las-help-desk-and-what-we-ve-learned-along-the-way-10b548ea23ca,,,Estados Unidos,Sin categoría,2020-05-28,Sin fase
2020.0,Digitalizar un siglo de historia con datos.,South China Morning Post,https://medium.com/scmp-inside-the-wonton/digitizing-a-century-of-history-with-data-fd934f4394ba,Previa,,China,Sin categoría,2020-05-27,Previa
2020.0,Bot de la BBC para resolver dudas sobre cambios por la COVID-19.,BBC,https://www.bbc.co.uk/mediacentre/latestnews/2020/corona-bot,,,Reino Unido,Sin categoría,2020-05-27,Sin fase
2020.0,Bloomberg Media crea herramienta para seducir a lectores y anunciantes.,Bloomberg,https://www.adweek.com/performance-marketing/bloomberg-media-creates-new-tool-to-make-readers-advertisers-swoon/,Distribución,,Estados Unidos,Sin categoría,2020-05-04,Distribución
2020.0,La BBC aplica IA con responsabilidad y moderación.,The New York Times,https://open.nytimes.com/to-apply-machine-learning-responsibly-we-use-it-in-moderation-d001f49e0644,Distribución,,Estados Unidos,Sin categoría,2020-04-30,Distribución
2020.0,Automatizando la cobertura de la pandemia.,The Times of London,https://medium.com/digital-times/how-we-automated-our-coronavirus-coverage-ca9d6ad8ab8f,Distribución,,Reino Unido,Sin categoría,2020-04-28,Distribución
2020.0,Swedish Radio utiliza Peach para mejorar la producción de contenidos.,Swedish Radio,https://tech.ebu.ch/news/2020/04/swedish-radio-leverages-peach-recommendations-for-content-production,Producción,,Suecia,Sin categoría,2020-04-27,Producción
2020.0,La IA impulsa los negocios en The Globe and Mail.,The Globe and Mail,https://wan-ifra.org/2020/04/how-an-ai-system-is-boosting-business-at-the-globe-and-mail/,,,Canadá,Sin categoría,2020-04-02,Sin fase
2020.0,Análisis de sesgos en modelos de lenguaje natural.,The New York Times,https://rd.nytimes.com/projects/analyzing-bias-in-natural-language-models,,,Estados Unidos,Sin categoría,2020-03-24,Sin fase
2020.0,Aftonbladet ganó la carrera informativa de la COVID-19 con IA.,Aftonbladet,https://www.journalism.co.uk/news/swedish-aftonbladet-uses-automation-to-outpace-competitors-with-its-covid-19-news-coverage/s2/a753239/,Producción,,Suecia,Sin categoría,2020-03-17,Producción
2020.0,Los anuncios de Facebook revelan qué creen los candidatos demócratas que influirá en Carolina del Sur.,Quartz,https://qz.com/1809782/facebook-ads-reveal-each-candidates-top-issue-in-south-carolina/,Previa,,Estados Unidos,Sin categoría,2020-02-28,Previa
2020.0,Cómo la IA puede predecir cancelaciones y mantener suscriptores.,Deep BI,https://www.journalism.co.uk/news/how-ai-can-help-predict-subscription-cancellation-and-help-you-keep-your-readers-engaged/s2/a752220/,Distribución,,Reino Unido,Sin categoría,2020-02-25,Distribución
2020.0,Nueva herramienta para detectar imágenes falsas en redacciones asiáticas.,Storyful,https://www.blog.google/around-the-globe/google-asia/new-tool-helping-asian-newsrooms-detect-fake-images/,,,Irlanda,Sin categoría,2020-02-25,Sin fase
2020.0,Schibsted colabora con KTH para una IA responsable.,Schibsted,https://schibsted.com/news/schibsted-announces-research-collaboration-in-responsible-ai/,,,Países nórdicos,Sin categoría,2020-02-11,Sin fase
2020.0,Reuters crea los primeros vídeos automáticos con IA.,Reuters,https://www.forbes.com/sites/simonchandler/2020/02/07/reuters-uses-ai-to-prototype-first-ever-automated-video-reports/?sh=29e9c7f87a2a,,,Global,Sin categoría,2020-02-07,Sin fase
,,,,,,,Sin categoría,,Sin fase
2020.0,Qué aprendieron AP y Newsday al automatizar la cobertura de 124 distritos escolares.,Associated Press,https://www.lenfestinstitute.org/news-technology-innovation/what-the-ap-and-newsday-learned-from-automating-coverage-of-124-school-districts/,Producción,,Estados Unidos,Sin categoría,2020-02-05,Producción
2020.0,Jigsaw presenta herramienta para detectar imágenes manipuladas.,Jigsaw,https://www.nytimes.com/2020/02/04/technology/jigsaw-doctored-images-disinformation.html,Producción,,Estados Unidos,Sin categoría,2020-02-04,Producción
,,,,,,,Sin categoría,,Sin fase
2020.0,Quartz utiliza IA para analizar los Luanda Leaks.,Quartz,https://qz.com/1786896/ai-for-investigations-sorting-through-the-luanda-leaks,Producción,,Estados Unidos / Angola,Sin categoría,2020-01-19,Producción
2019.0,IA para verificar los programas de los partidos políticos.,Full Fact,https://fullfact.org/blog/2019/dec/how-we-use-ai-help-fact-check-party-manifestos/,Previa,,Reino Unido,Sin categoría,2019-12-06,Previa
2019.0,IA para identificar el sexo de 340.000 víctimas de tecnología médica.,ICIJ,https://www.icij.org/investigations/implant-files/we-used-ai-to-identify-the-sex-of-340000-people-harmed-by-medical-devices/,Previa,,Global,Sin categoría,2019-11-25,Previa
2019.0,El WSJ utiliza deep learning para definir estrategias de contenido.,The Wall Street Journal,https://medium.com/the-wall-street-journal/how-the-wall-street-journal-is-using-deep-learning-to-inform-content-strategy-4b4a07090110,,,Estados Unidos,Sin categoría,2019-10-11,Sin fase
2019.0,BBC escala el uso responsable del machine learning.,BBC,https://www.bbc.co.uk/blogs/internet/entries/4a31d36d-fd0c-4401-b464-d249376aafd1,,,Reino Unido,Sin categoría,2019-10-04,Sin fase
2019.0,Coloración automática de imágenes en blanco y negro con IA.,BBC,https://www.bbc.co.uk/rd/blog/2019-09-artificial-intelligence-colourisation-video,,,Reino Unido,Sin categoría,2019-09-24,Sin fase
2019.0,The Times aumenta un 19 % los suscriptores digitales con IA.,The Times of London,https://digiday.com/media/how-the-times-of-londons-year-long-content-review-fuelled-its-drive-to-300000-subscribers/,,,Reino Unido,Sin categoría,2019-08-15,Sin fase
2019.0,El WSJ crea un incubador de proyectos con IA dentro de la redacción.,The Wall Street Journal,https://www.niemanlab.org/2019/08/how-the-wall-street-journal-is-building-an-incubator-into-its-newsroom-with-new-departments-and-plenty-of-hires/,,,Estados Unidos,Sin categoría,2019-08-12,Sin fase
2019.0,Piano construye un muro de pago inteligente y extrae lecciones.,Piano,https://www.niemanlab.org/2019/08/how-piano-built-a-propensity-paywall-for-publishers-and-what-its-learned-so-far/,Distribución,,Estados Unidos,Sin categoría,2019-08-06,Distribución
2019.0,El nuevo laboratorio de periodismo computacional de The Washington Post aborda el 2020.,The Washington Post,https://www.niemanlab.org/2019/07/how-to-cover-11250-elections-at-once-heres-how-the-washington-posts-new-computational-journalism-lab-will-tackle-2020/,,,Estados Unidos,Sin categoría,2019-07-25,Sin fase
2019.0,Quartz utiliza IA para buscar en los Mauritius Leaks.,Quartz,https://qz.com/1670632/how-quartz-used-ai-to-help-reporters-search-the-mauritius-leaks/,Previa,,Estados Unidos,Sin categoría,2019-07-23,Previa
2019.0,Detección de tuits verificables.,Quartz,https://qz.ai/spotting-fact-checkable-tweets/,Previa,,Estados Unidos,Sin categoría,2019-07-22,Previa
2019.0,La IA de Wimbledon de IBM cambiará las retransmisiones deportivas.,IBM,https://www.digitaltrends.com/cool-tech/ibm-wimbledon-watching-artificial-intelligence-revolutionize-sports/,Producción,,Estados Unidos,Sin categoría,2019-07-18,Producción
2019.0,Periodismo e IA se unen para detectar historias ausentes.,El Universal,https://www.blog.google/outreach-initiatives/google-news-initiative/journalism-and-ai-team-measure-missing-stories/,Previa,,México,Sin categoría,2019-06-12,Previa
2019.0,El NYT abre un curso de datos para sus periodistas.,The New York Times,https://www.niemanlab.org/2019/06/the-new-york-times-has-a-course-to-teach-its-reporters-data-skills-and-now-theyve-open-sourced-it/,,,Estados Unidos,Sin categoría,2019-06-12,Sin fase
